"Transaction Date","Transaction Time","Post Date","Account Number","Card Number","Trans ID",Units,"Unit of Measure","Unit Cost","Total Fuel Cost","Total Non-Fuel Cost","Gross Cost","Net Cost","Reported Tax",Product,"Product Description","Merchant (Brand)","Merchant Name","Merchant Address","Merchant City","Merchant State / Province","Merchant Postal Code",VIN,"Tank Capacity","Driver Last Name",Hub,"Outside of Home States","Outside of Service Area",Weekend,Holiday,"Irregular Hours","Purchase > $100","Not Unleaded Regular"
2024-07-17,06:14:00,2024-07-19,REDACTED,CT30,29452847180,22.007,GA,3.498,77,0,77,77,-9.53,UNL,"Unleaded Regular",REDACTED,REDACTED,"124 Putnam Park Rd",Bethel,CT,6801,CT30,NULL,CT30,CT,0,0,0,0,1,0,0
2024-07-19,06:19:00,2024-07-23,REDACTED,CT30,29483848320,19.235,GA,3.498,67.3,0,67.3,67.3,-8.33,UNL,"Unleaded Regular",REDACTED,REDACTED,"124 Putnam Park Rd",Bethel,CT,6801,CT30,NULL,CT30,CT,0,0,0,0,1,0,0
2024-07-23,06:18:00,2024-07-25,REDACTED,CT30,29525520590,10.79,GA,3.429,37,0,37,37,-4.67,UNL,"Unleaded Regular",REDACTED,REDACTED,"124 Putnam Park Rd",Bethel,CT,6801,CT30,NULL,CT30,CT,0,0,0,0,1,0,0
2024-07-26,06:08:00,2024-07-30,REDACTED,CT30,29571988200,18.664,GA,3.429,64,0,64,64,-8.09,UNL,"Unleaded Regular",REDACTED,REDACTED,"124 Putnam Park Rd",Bethel,CT,6801,CT30,NULL,CT30,CT,0,0,0,0,1,0,0
2024-07-31,06:19:00,2024-08-02,REDACTED,CT30,29628657390,11.645,GA,3.349,39,0,39,39,-5.04,UNL,"Unleaded Regular",REDACTED,REDACTED,"124 Putnam Park Rd",Bethel,CT,6801,CT30,NULL,CT30,CT,0,0,0,0,1,0,0
2024-08-01,16:29:00,2024-08-05,REDACTED,CT30,29642984960,15.02,GA,3.348,50.3,0,50.3,50.3,-6.51,UNL,"Unleaded Regular",REDACTED,REDACTED,"124 Putnam Park Rd",Bethel,CT,6801,CT30,NULL,CT30,CT,0,0,0,0,0,0,0
2024-08-06,06:15:00,2024-08-08,REDACTED,CT30,29700886250,11.216,GA,3.298,37,0,37,37,-4.85,UNL,"Unleaded Regular",REDACTED,REDACTED,"124 Putnam Park Rd",Bethel,CT,6801,CT30,NULL,CT30,CT,0,0,0,0,1,0,0
2024-08-07,15:50:05,2024-08-09,REDACTED,CT30,29720446190,11.855,GA,3.358,39.82,0,39.82,39.82,-5.13,UNL,"Unleaded Regular",REDACTED,REDACTED,"106 Federal Rd",Danbury,CT,06810-4020,CT30,NULL,CT30,CT,0,0,0,0,0,0,0
2024-08-14,06:15:00,2024-08-16,REDACTED,CT30,29803940110,21.309,GA,3.299,70.3,0,70.3,70.3,-9.23,UNL,"Unleaded Regular",REDACTED,REDACTED,"124 Putnam Park Rd",Bethel,CT,6801,CT30,NULL,CT30,CT,0,0,0,0,1,0,0
2024-08-15,16:36:00,2024-08-19,REDACTED,CT30,29819624840,15.921,GA,3.298,52.52,0,52.52,52.52,-6.89,UNL,"Unleaded Regular",REDACTED,REDACTED,"124 Putnam Park Rd",Bethel,CT,6801,CT30,NULL,CT30,CT,0,0,0,0,0,0,0
2024-06-10,12:12:00,2024-06-12,REDACTED,CT31,28987440440,15.215,GA,3.539,53.85,0,53.85,53.85,-6.58,UNL,"Unleaded Regular",REDACTED,REDACTED,"31 North Ave",Norwalk,CT,6851,CT31,NULL,CT31,CT,0,0,0,0,0,0,0
2024-06-20,15:17:00,2024-06-24,REDACTED,CT31,29127205540,14,GA,4.199,58.79,0,58.79,58.79,-6.06,UNL,"Unleaded Regular",REDACTED,REDACTED,"94 West Ave",Norwalk,CT,06854-2226,CT31,NULL,CT31,CT,0,0,0,0,0,0,0
2024-06-28,08:42:00,2024-07-02,REDACTED,CT31,29231015480,16.4,GA,3.519,57.73,0,57.73,57.73,-7.1,UNL,"Unleaded Regular",REDACTED,REDACTED,"216 East Ave",Norwalk,CT,6855,CT31,NULL,CT31,CT,0,0,0,0,0,0,0
2024-07-03,15:29:00,2024-07-05,REDACTED,CT31,29282662880,13.742,GA,3.599,49.46,0,49.46,49.46,-5.95,UNL,"Unleaded Regular",REDACTED,REDACTED,"104 Connecticut Ave",Norwalk,CT,6854,CT31,NULL,CT31,CT,0,0,0,0,0,0,0
2024-07-10,15:44:00,2024-07-12,REDACTED,CT31,29358720950,12.11,GA,3.559,43.12,0,43.12,43.12,-5.25,UNL,"Unleaded Regular",REDACTED,REDACTED,"216 East Ave",Norwalk,CT,6855,CT31,NULL,CT31,CT,0,0,0,0,0,0,0
2024-07-17,15:44:00,2024-07-19,REDACTED,CT31,29448237760,12.12,GA,3.559,43.16,0,43.16,43.16,-5.25,UNL,"Unleaded Regular",REDACTED,REDACTED,"216 East Ave",Norwalk,CT,6855,CT31,NULL,CT31,CT,0,0,0,0,0,0,0
2024-07-25,14:32:00,2024-07-29,REDACTED,CT31,29545669730,14.349,GA,3.559,51.07,0,51.07,51.07,-6.22,UNL,"Unleaded Regular",REDACTED,REDACTED,"31 North Ave",Norwalk,CT,6851,CT31,NULL,CT31,CT,0,0,0,0,0,0,0
2024-08-05,08:47:00,2024-08-07,REDACTED,CT31,29687734320,12.27,GA,3.339,40.97,0,40.97,40.97,-5.32,UNL,"Unleaded Regular",REDACTED,REDACTED,"93 Main St",Norwalk,CT,6851,CT31,NULL,CT31,CT,0,0,0,0,0,0,0
2024-08-12,08:56:00,2024-08-14,REDACTED,CT31,29764538830,12.004,GA,3.358,40.32,0,40.32,40.32,-5.2,UNL,"Unleaded Regular",REDACTED,REDACTED,"31 North Ave",Norwalk,CT,6851,CT31,NULL,CT31,CT,0,0,0,0,0,0,0
2024-06-07,17:45:00,2024-06-11,REDACTED,CT32,28973302710,6.98,GA,4.299,30.01,0,30.01,30.01,-3.03,SUP,"Unleaded Super",REDACTED,REDACTED,"28 Main St",Danbury,CT,6810,CT32,NULL,CT32,CT,0,0,0,0,0,0,1
2024-06-10,19:52:20,2024-06-12,REDACTED,CT32,29000238400,13.621,GA,3.479,47.39,0,47.39,47.39,-5.9,UNL,"Unleaded Regular",REDACTED,REDACTED,"1001 N Colony Rd",Wallingford,CT,6492,CT32,NULL,CT32,CT,0,0,0,0,1,0,0
2024-06-18,20:22:38,2024-06-20,REDACTED,CT32,29102925000,14.117,GA,3.329,47,0,47,47,-6.11,UNL,"Unleaded Regular",REDACTED,REDACTED,"63 Main St",Danbury,CT,6810,CT32,NULL,CT32,CT,0,0,0,0,1,0,0
2024-06-23,10:15:00,2024-06-25,REDACTED,CT32,29161625910,15.042,GA,3.899,58.65,0,58.65,58.65,-6.51,UN+,"Unleaded Plus",REDACTED,REDACTED,"28 Main St",Danbury,CT,6810,CT32,NULL,CT32,CT,0,0,1,0,0,0,1
2024-07-01,18:04:00,2024-07-03,REDACTED,CT32,29265222830,14.791,GA,4.299,63.59,0,63.59,63.59,-6.41,SUP,"Unleaded Super",REDACTED,REDACTED,"28 Main St",Danbury,CT,6810,CT32,NULL,CT32,CT,0,0,0,0,1,0,1
2024-07-06,17:18:19,2024-07-09,REDACTED,CT32,29317172100,13.277,GA,3.389,45,0,45,45,-5.75,UNL,"Unleaded Regular",REDACTED,REDACTED,"63 Main St",Danbury,CT,6810,CT32,NULL,CT32,CT,0,0,1,0,0,0,0
2024-07-11,13:51:00,2024-07-15,REDACTED,CT32,29381547740,14.289,GA,3.439,49.14,0,49.14,49.14,-6.18,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT32,NULL,CT32,CT,0,0,0,0,0,0,0
2024-07-20,20:35:00,2024-07-23,REDACTED,CT32,29494175010,15.871,GA,4.299,68.23,0,68.23,68.23,-6.87,SUP,"Unleaded Super",REDACTED,REDACTED,"28 Main St",Danbury,CT,6810,CT32,NULL,CT32,CT,0,0,1,0,1,0,1
2024-07-27,19:18:00,2024-07-30,REDACTED,CT32,29581969480,15.403,GA,4.299,66.22,0,66.22,66.22,-6.67,SUP,"Unleaded Super",REDACTED,REDACTED,"28 Main St",Danbury,CT,6810,CT32,NULL,CT32,CT,0,0,1,0,1,0,1
2024-08-02,14:29:00,2024-08-06,REDACTED,CT32,29659747130,15.953,GA,3.339,53.27,0,53.27,53.27,-6.91,UNL,"Unleaded Regular",REDACTED,REDACTED,"82 Stony Hill Rd",Bethel,CT,06801-3037,CT32,NULL,CT32,CT,0,0,0,0,0,0,0
2024-08-10,16:08:49,2024-08-13,REDACTED,CT32,29757820930,14.988,GA,3.269,49,0,49,49,-6.49,UNL,"Unleaded Regular",REDACTED,REDACTED,"63 Main St",Danbury,CT,6810,CT32,NULL,CT32,CT,0,0,1,0,0,0,0
2024-06-06,13:51:00,2024-06-10,REDACTED,CT33,28950753140,16.87,GA,3.899,65.78,0,65.78,65.78,-7.31,UNL,"Unleaded Regular",REDACTED,REDACTED,"445 N Main St",Danbury,CT,6811,CT33,NULL,CT33,CT,0,0,0,0,0,0,0
2024-06-11,11:03:00,2024-06-13,REDACTED,CT33,29003061380,17.975,GA,3.898,70.08,0,70.08,70.08,-7.78,UNL,"Unleaded Regular",REDACTED,REDACTED,"464 N Main St",Danbury,CT,06811-5531,CT33,NULL,CT33,CT,0,0,0,0,0,0,0
2024-06-15,21:12:52,2024-06-18,REDACTED,CT33,29068952610,17.018,GA,3.338,56.82,0,56.82,56.82,-7.36,UNL,"Unleaded Regular",REDACTED,REDACTED,"27 Tamarack Ave",Danbury,CT,6811,CT33,NULL,CT33,CT,0,0,1,0,1,0,0
2024-06-20,12:26:54,2024-06-24,REDACTED,CT33,29135446050,16.105,GA,3.298,53.13,0,53.13,53.13,-6.98,UNL,"Unleaded Regular",REDACTED,REDACTED,"351 Main St",Danbury,CT,6810,CT33,NULL,CT33,CT,0,0,0,0,0,0,0
2024-06-25,13:37:00,2024-06-27,REDACTED,CT33,29183986430,16.88,GA,3.539,59.75,0,59.75,59.75,-7.31,UNL,"Unleaded Regular",REDACTED,REDACTED,"80 South St",Danbury,CT,6810,CT33,NULL,CT33,CT,0,0,0,0,0,0,0
2024-07-01,17:48:00,2024-07-03,REDACTED,CT33,29253507950,19.484,GA,3.899,75.97,0,75.97,75.97,-8.44,UNL,"Unleaded Regular",REDACTED,REDACTED,"464 N Main St",Danbury,CT,06811-5531,CT33,NULL,CT33,CT,0,0,0,0,1,0,0
2024-07-09,10:03:13,2024-07-11,REDACTED,CT33,29351685230,19.919,GA,3.538,70.49,0,70.49,70.49,-8.63,UNL,"Unleaded Regular",REDACTED,REDACTED,"47 Church Hill Rd",Newtown,CT,6470,CT33,NULL,CT33,CT,0,0,0,0,0,0,0
2024-07-16,09:53:00,2024-07-18,REDACTED,CT33,29427627710,14.821,GA,3.899,57.79,0,57.79,57.79,-6.42,UNL,"Unleaded Regular",REDACTED,REDACTED,"464 N Main St",Danbury,CT,06811-5531,CT33,NULL,CT33,CT,0,0,0,0,0,0,0
2024-07-18,11:50:00,2024-07-22,REDACTED,CT33,29464788570,11.11,GA,4.499,50,0,50,50,-4.81,UN+,"Unleaded Plus",REDACTED,REDACTED,"445 N Main St",Danbury,CT,6811,CT33,NULL,CT33,CT,0,0,0,0,0,0,1
2024-07-22,10:13:00,2024-07-24,REDACTED,CT33,29505905780,17.03,GA,3.499,59.6,0,59.6,59.6,-7.38,UNL,"Unleaded Regular",REDACTED,REDACTED,"80 South St",Danbury,CT,6810,CT33,NULL,CT33,CT,0,0,0,0,0,0,0
2024-07-25,14:46:00,2024-07-29,REDACTED,CT33,29552856240,16.69,GA,3.499,58.41,0,58.41,58.41,-7.22,UNL,"Unleaded Regular",REDACTED,REDACTED,"80 South St",Danbury,CT,6810,CT33,NULL,CT33,CT,0,0,0,0,0,0,0
2024-08-01,11:36:48,2024-08-05,REDACTED,CT33,29647425620,11.979,GA,3.339,40,0,40,40,-5.18,UNL,"Unleaded Regular",REDACTED,REDACTED,"90 West St",Danbury,CT,6810,CT33,NULL,CT33,CT,0,0,0,0,0,0,0
2024-08-04,13:10:00,2024-08-06,REDACTED,CT33,29673517810,17.4,GA,3.899,67.85,0,67.85,67.85,-7.53,UNL,"Unleaded Regular",REDACTED,REDACTED,"445 N Main St",Danbury,CT,6811,CT33,NULL,CT33,CT,0,0,1,0,0,0,0
2024-08-09,12:49:00,2024-08-13,REDACTED,CT33,29739267350,18.82,GA,3.899,73.38,0,73.38,73.38,-8.15,UNL,"Unleaded Regular",REDACTED,REDACTED,"464 N Main St",Danbury,CT,06811-5531,CT33,NULL,CT33,CT,0,0,0,0,0,0,0
2024-06-12,15:12:00,2024-06-14,REDACTED,CT34,29019837030,17.448,GA,3.588,62.62,0,62.62,62.62,-7.55,UNL,"Unleaded Regular",REDACTED,REDACTED,"12 Lake Ave",Danbury,CT,06810-6343,CT34,NULL,CT34,CT,0,0,0,0,0,0,0
2024-06-18,15:45:00,2024-06-20,REDACTED,CT34,29092150930,21.062,GA,3.588,75.59,0,75.59,75.59,-9.12,UNL,"Unleaded Regular",REDACTED,REDACTED,"12 Lake Ave",Danbury,CT,06810-6343,CT34,NULL,CT34,CT,0,0,0,0,0,0,0
2024-06-22,11:44:00,2024-06-25,REDACTED,CT34,29151372090,23.356,GA,3.998,93.4,0,93.4,93.4,-10.11,UNL,"Unleaded Regular",REDACTED,REDACTED,"40 Backus Ave",Danbury,CT,6810,CT34,NULL,CT34,CT,0,0,1,0,0,0,0
2024-06-26,15:16:00,2024-06-28,REDACTED,CT34,29195733410,12.938,GA,3.488,45.14,0,45.14,45.14,-5.6,UNL,"Unleaded Regular",REDACTED,REDACTED,"12 Lake Ave",Danbury,CT,06810-6343,CT34,NULL,CT34,CT,0,0,0,0,0,0,0
2024-07-09,15:18:00,2024-07-11,REDACTED,CT34,29339396120,16.933,GA,3.389,57.39,0,57.39,57.39,-7.33,UNL,"Unleaded Regular",REDACTED,REDACTED,"12 Lake Ave",Danbury,CT,06810-6343,CT34,NULL,CT34,CT,0,0,0,0,0,0,0
2024-07-16,15:37:00,2024-07-18,REDACTED,CT34,29428400350,17.223,GA,3.389,58.37,0,58.37,58.37,-7.46,UNL,"Unleaded Regular",REDACTED,REDACTED,"12 Lake Ave",Danbury,CT,06810-6343,CT34,NULL,CT34,CT,0,0,0,0,0,0,0
2024-07-29,15:06:00,2024-07-31,REDACTED,CT34,29589828050,15.255,GA,3.389,51.7,0,51.7,51.7,-6.6,UNL,"Unleaded Regular",REDACTED,REDACTED,"12 Lake Ave",Danbury,CT,06810-6343,CT34,NULL,CT34,CT,0,0,0,0,0,0,0
2024-08-15,14:12:00,2024-08-19,REDACTED,CT34,29822037370,26.336,GA,3.259,85.83,0,85.83,85.83,-11.4,UNL,"Unleaded Regular",REDACTED,REDACTED,"110 Newtown Rd",Danbury,CT,6810,CT34,NULL,CT34,CT,0,0,0,0,0,0,0
2024-07-12,11:18:00,2024-07-16,REDACTED,CT35,29394483280,17.999,GA,3.459,62.26,0,62.26,62.26,-7.79,UNL,"Unleaded Regular",REDACTED,REDACTED,"82 Stony Hill Rd",Bethel,CT,06801-3037,CT35,NULL,CT35,CT,0,0,0,0,0,0,0
2024-08-15,10:08:00,2024-08-19,REDACTED,CT35,29819774730,19.254,GA,3.339,64.29,0,64.29,64.29,-8.33,UNL,"Unleaded Regular",REDACTED,REDACTED,"82 Stony Hill Rd",Bethel,CT,06801-3037,CT35,NULL,CT35,CT,0,0,0,0,0,0,0
2024-06-08,15:01:00,2024-06-11,REDACTED,NY27,28974929800,12.082,GA,3.399,41.07,0,41.07,41.07,-8.01,UNL,"Unleaded Regular",REDACTED,REDACTED,"1198 E Tremont Ave",Bronx,NY,10460,NY27,NULL,NY27,NY,0,1,1,0,0,0,0
2024-06-08,15:56:00,2024-06-11,REDACTED,NY27,28974929810,16.764,GA,4.498,75.42,0,75.42,75.42,-11.91,SUP,"Unleaded Super",REDACTED,REDACTED,"1198 E Tremont Ave",Bronx,NY,10460,NY27,NULL,NY27,NY,0,1,1,0,0,0,1
2024-06-11,11:23:00,2024-06-13,REDACTED,NY28,29007250140,16.53,GA,3.979,65.78,0,65.78,65.78,-11.06,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY28,NULL,NY28,NY,0,0,0,0,0,0,0
2024-06-24,13:37:00,2024-06-26,REDACTED,NY28,29170050600,7.14,GA,4.199,30,0,30,30,-4.85,UNL,"Unleaded Regular",REDACTED,REDACTED,"425 Dobbs Ferry Rd","White Plains",NY,10607,NY28,NULL,NY28,NY,0,0,0,0,0,0,0
2024-07-01,10:17:00,2024-07-03,REDACTED,NY28,29253648260,15.111,GA,3.999,60.43,0,60.43,60.43,-10.14,UNL,"Unleaded Regular",REDACTED,REDACTED,"192 N Bedford Rd","Mount Kisco",NY,10549,NY28,NULL,NY28,NY,0,0,0,0,0,0,0
2024-07-08,11:14:00,2024-07-10,REDACTED,NY28,29328024880,14.51,GA,3.999,58.04,0,58.04,58.04,-9.74,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY28,NULL,NY28,NY,0,0,0,0,0,0,0
2024-07-08,11:16:00,2024-07-10,REDACTED,NY28,29328024540,11.11,GA,3.999,44.46,0,44.46,44.46,-7.45,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY28,NULL,NY28,NY,0,0,0,0,0,0,0
2024-07-10,14:55:00,2024-07-12,REDACTED,NY28,29354446490,12.965,GA,3.999,51.85,0,51.85,51.85,-8.7,UNL,"Unleaded Regular",REDACTED,REDACTED,"201 Saw Mill River Rd R",Millwood,NY,10546-1106,NY28,NULL,NY28,NY,0,0,0,0,0,0,0
2024-07-24,13:46:00,2024-07-29,REDACTED,NY28,29549243620,19.01,GA,3.859,73.36,0,73.36,73.36,-12.65,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY28,NULL,NY28,NY,0,0,0,0,0,0,0
2024-07-31,09:21:00,2024-08-02,REDACTED,NY28,29624678010,16.06,GA,3.799,61.02,0,61.02,61.02,-10.64,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY28,NULL,NY28,NY,0,0,0,0,0,0,0
2024-07-31,22:36:00,2024-08-02,REDACTED,NY28,29621399730,7.249,GA,3.658,26.52,0,26.52,26.52,-4.7,UNL,"Unleaded Regular",REDACTED,REDACTED,"75 Brookside Ave",Chester,NY,10918,NY28,NULL,NY28,NY,0,0,0,0,1,0,0
2024-08-05,12:29:00,2024-08-07,REDACTED,NY28,29678831480,9.025,GA,3.939,35.55,0,35.55,35.55,-6.18,UNL,"Unleaded Regular",REDACTED,REDACTED,"1176 Nepperhan Ave",Yonkers,NY,10703,NY28,NULL,NY28,NY,0,1,0,0,0,0,0
2024-08-06,11:20:00,2024-08-08,REDACTED,NY28,29691337750,22.893,GA,4.299,98.42,0,98.42,98.42,-15.62,UNL,"Unleaded Regular",REDACTED,REDACTED,"680 E Main St","Mount Kisco",NY,10549,NY28,NULL,NY28,NY,0,0,0,0,0,0,0
2024-08-07,15:46:00,2024-08-09,REDACTED,NY28,29717150050,18.946,GA,3.999,75.77,0,75.77,75.77,-13.06,UNL,"Unleaded Regular",REDACTED,REDACTED,"594 Nepperhan Ave",Yonkers,NY,10703-2311,NY28,NULL,NY28,NY,0,1,0,0,0,0,0
2024-08-09,14:44:00,2024-08-13,REDACTED,NY28,29742652650,8.9,GA,3.999,35.62,0,35.62,35.62,-3.86,UNL,"Unleaded Regular",REDACTED,REDACTED,"222 Glenville Rd",Greenwich,CT,6831,NY28,NULL,NY28,NY,0,1,0,0,0,0,0
2024-08-12,15:45:00,2024-08-14,REDACTED,NY28,29773152710,9.49,GA,3.998,37.95,0,37.95,37.95,-6.53,UNL,"Unleaded Regular",REDACTED,REDACTED,"594 Nepperhan Ave",Yonkers,NY,10703-2311,NY28,NULL,NY28,NY,0,1,0,0,0,0,0
2024-06-07,15:46:00,2024-06-11,REDACTED,NY29,28962034980,17.656,GA,4.399,77.67,0,77.67,77.67,-12.1,UNL,"Unleaded Regular",REDACTED,REDACTED,"25 S Bedford Rd",Chappaqua,NY,10514,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-06-13,10:37:00,2024-06-17,REDACTED,NY29,29038711230,13.32,GA,3.979,53,0,53,53,-8.93,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-06-19,11:23:00,2024-06-21,REDACTED,NY29,29111475550,11.16,GA,3.759,41.98,0,41.98,41.98,-7.37,UNL,"Unleaded Regular",REDACTED,REDACTED,"3709 Crompond Rd","Cortlandt Manor",NY,10567,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-06-24,13:36:00,2024-06-26,REDACTED,NY29,29168183880,17.57,GA,4.079,71.7,0,71.7,71.7,-11.85,UNL,"Unleaded Regular",REDACTED,REDACTED,"730 Saw Mill River Rd R",Ardsley,NY,10502-1813,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-06-26,15:04:00,2024-06-28,REDACTED,NY29,29199822960,15.8,GA,3.939,62.24,0,62.24,62.24,-10.55,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-07-02,11:55:00,2024-07-04,REDACTED,NY29,29275992790,13.908,GA,3.738,52,0,52,52,-9.19,UNL,"Unleaded Regular",REDACTED,REDACTED,Hastings-On-Hudso,"Hastings On Hudson",NY,10706,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-07-03,14:52:00,2024-07-05,REDACTED,NY29,29283160910,16.104,GA,3.999,64.4,0,64.4,64.4,-10.81,UNL,"Unleaded Regular",REDACTED,REDACTED,"201 Saw Mill River Rd R",Millwood,NY,10546-1106,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-07-09,07:00:00,2024-07-11,REDACTED,NY29,29338852860,7.388,GA,3.998,29.54,0,29.54,29.54,-4.96,UNL,"Unleaded Regular",REDACTED,REDACTED,"201 Saw Mill River Rd R",Millwood,NY,10546-1106,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-07-09,15:26:00,2024-07-11,REDACTED,NY29,29343539750,18.5,GA,3.999,73.99,0,73.99,73.99,-12.42,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-07-11,12:44:00,2024-07-15,REDACTED,NY29,29378922700,14.477,GA,3.768,54.56,0,54.56,54.56,-9.58,UNL,"Unleaded Regular",REDACTED,REDACTED,Hastings-On-Hudso,"Hastings On Hudson",NY,10706,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-07-17,13:18:00,2024-07-19,REDACTED,NY29,29448352680,14.89,GA,3.799,56.59,0,56.59,56.59,-9.87,UNL,"Unleaded Regular",REDACTED,REDACTED,"3709 Crompond Rd","Cortlandt Manor",NY,10567,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-07-18,15:26:00,2024-07-22,REDACTED,NY29,29462762310,17.305,GA,3.578,61.93,0,61.93,61.93,-11.32,UNL,"Unleaded Regular",REDACTED,REDACTED,"607 Saw Mill River Rd R",Elmsford,NY,10523,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-07-19,11:19:00,2024-07-23,REDACTED,NY29,29474869760,7.037,GA,4.298,30.25,0,30.25,30.25,-4.8,UNL,"Unleaded Regular",REDACTED,REDACTED,"680 E Main St","Mount Kisco",NY,10549,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-07-19,11:21:00,2024-07-23,REDACTED,NY29,29474869770,14.669,GA,4.298,63.06,0,63.06,63.06,-10,UNL,"Unleaded Regular",REDACTED,REDACTED,"680 E Main St","Mount Kisco",NY,10549,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-07-24,10:38:00,2024-07-29,REDACTED,NY29,29549243570,15.54,GA,3.859,59.98,0,59.98,59.98,-10.34,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-07-26,07:42:00,2024-07-30,REDACTED,NY29,29573617370,6.525,GA,3.739,24.4,0,24.4,24.4,-4.31,UNL,"Unleaded Regular",REDACTED,REDACTED,"2001 Commerce St","Yorktown Heights",NY,10598,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-07-30,13:39:00,2024-08-01,REDACTED,NY29,29609503320,14.47,GA,4.199,60.79,0,60.79,60.79,-9.82,UNL,"Unleaded Regular",REDACTED,REDACTED,"590 And Rt 22 Hardsc","Croton Falls",NY,10519,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-07-31,14:29:00,2024-08-02,REDACTED,NY29,29620001390,17.444,GA,3.999,69.76,0,69.76,69.76,-11.71,UNL,"Unleaded Regular",REDACTED,REDACTED,"201 Saw Mill River Rd R",Millwood,NY,10546-1106,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-08-05,07:06:00,2024-08-07,REDACTED,NY29,29682580610,14.22,GA,3.899,55.46,0,55.46,55.46,-9.49,UNL,"Unleaded Regular",REDACTED,REDACTED,"3411 Danbury Rd",Brewster,NY,10509-4513,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-08-05,13:42:00,2024-08-07,REDACTED,NY29,29678099740,14.222,GA,3.958,56.3,0,56.3,56.3,-9.52,UNL,"Unleaded Regular",REDACTED,REDACTED,"1863 Route 6",Carmel,NY,10512-2316,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-08-07,10:48:00,2024-08-09,REDACTED,NY29,29707728040,16.911,GA,3.519,59.51,0,59.51,59.51,-11.03,UNL,"Unleaded Regular",REDACTED,REDACTED,"607 Saw Mill River Rd R",Elmsford,NY,10523,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-08-09,15:00:00,2024-08-13,REDACTED,NY29,29738443390,17.186,GA,4.298,73.88,0,73.88,73.88,-11.72,UNL,"Unleaded Regular",REDACTED,REDACTED,"680 E Main St","Mount Kisco",NY,10549,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-08-15,10:52:00,2024-08-19,REDACTED,NY29,29810329350,16.736,GA,4.299,71.95,0,71.95,71.95,-11.43,UNL,"Unleaded Regular",REDACTED,REDACTED,"680 E Main St","Mount Kisco",NY,10549,NY29,NULL,NY29,NY,0,0,0,0,0,0,0
2024-06-07,10:30:00,2024-06-11,REDACTED,NY30,28962034960,18.587,GA,4.398,81.76,0,81.76,81.76,-12.76,UNL,"Unleaded Regular",REDACTED,REDACTED,"25 S Bedford Rd",Chappaqua,NY,10514,NY30,NULL,NY30,NY,0,0,0,0,0,0,0
2024-06-11,10:19:00,2024-06-13,REDACTED,NY30,29002385290,15.843,GA,4.198,66.52,0,66.52,66.52,-10.76,UNL,"Unleaded Regular",REDACTED,REDACTED,"680 E Main St","Mount Kisco",NY,10549,NY30,NULL,NY30,NY,0,0,0,0,0,0,0
2024-06-13,14:01:00,2024-06-17,REDACTED,NY30,29038350170,16.79,GA,3.999,67.14,0,67.14,67.14,-11.25,UNL,"Unleaded Regular",REDACTED,REDACTED,"930 E Main St","Shrub Oak",NY,10588-1505,NY30,NULL,NY30,NY,0,0,0,0,0,0,0
